id_respuesta,fecha,edad,area,satisfaccion,comentario
R36989,2025-11-15,,Atención,12,Excelente
R36990,2025-11-03,58.0,Ventas,8,Excelente
R36991,2025-11-19,29.0,Atención,5,
R36992,2025-11-05,,Postventa,5,
R36993,2025-11-09,,Soporte,7,Mal servicio
R36994,2025-11-26,,Ventas,5,
R36995,2025-11-23,58.0,Soporte,9,
R36996,2025-11-27,48.0,Atención,8,Mal servicio
R36997,2025-11-13,43.0,Atención,6,Mal servicio
R36998,2025-11-12,,Ventas,8,
R36999,2025-11-10,,Ventas,12,Muy bien
R37000,2025-11-15,34.0,Postventa,7,Excelente
R37001,2025-11-03,46.0,Soporte,5,Excelente
R37002,2025-11-18,42.0,Ventas,NS/NC,
R37003,2025-11-03,,Ventas,NS/NC,Podría mejorar
R37004,2025-11-11,,Atención,7,
R37005,2025-11-20,63.0,Soporte,5,
R37006,2025-11-29,21.0,Atención,9,
R37007,2025-11-22,,Soporte,1,
R37008,2025-11-15,,Atención,4,Muy bien
R37009,2025-11-06,,Ventas,7,
R37010,2025-11-10,,Atención,8,Mal servicio
R37011,2025-11-22,37.0,Ventas,3,Podría mejorar
R37012,2025-11-03,49.0,Atención,6,
R37013,2025-11-26,,Postventa,6,Excelente
R37014,2025-11-06,64.0,Soporte,2,
R37015,2025-11-16,,Soporte,1,
R37016,2025-11-12,42.0,Atención,2,Excelente
R37017,2025-11-18,,Atención,8,Podría mejorar
R37018,2025-11-19,62.0,Ventas,8,Mal servicio
R37019,2025-11-20,45.0,Atención,8,
R37020,2025-11-08,,Atención,6,
R37021,2025-11-20,23.0,Atención,2,
R37022,2025-11-06,,Atención,7,
R37023,2025-11-23,,Soporte,9,Mal servicio
R37024,2025-11-10,52.0,Soporte,6,
R37025,2025-11-08,49.0,Atención,4,Excelente
R37026,2025-11-14,,Ventas,5,
R37027,2025-11-26,32.0,Atención,5,Rápido
R37028,2025-11-14,,Atención,6,Muy bien
R37029,2025-11-20,58.0,Soporte,7,Muy bien
R37030,2025-11-21,45.0,Ventas,7,Excelente
R37031,2025-11-16,,Postventa,8,Muy bien
R37032,2025-11-16,,Atención,3,
R37033,2025-11-29,30.0,Atención,1,
R37034,2025-11-24,,Atención,6,Podría mejorar
R37035,2025-11-08,30.0,Postventa,1,
R37036,2025-11-13,22.0,Postventa,5,Podría mejorar
R37037,2025-11-08,31.0,Postventa,12,Excelente
R37038,2025-11-01,38.0,Soporte,9,
R37039,2025-11-12,35.0,Ventas,3,Muy bien
R37040,2025-11-08,,Atención,NS/NC,
R37041,2025-11-06,,Soporte,5,Rápido
R37042,2025-11-11,32.0,Atención,10,
R37043,2025-11-09,,Soporte,12,Excelente
R37044,2025-11-12,37.0,Soporte,11,
R37045,2025-11-09,41.0,Postventa,3,Muy bien
R37046,2025-11-11,,Atención,1,Podría mejorar
R37047,2025-11-08,41.0,Ventas,5,
R37048,2025-11-06,46.0,Soporte,7,
R37049,2025-11-27,,Postventa,2,
R37050,2025-11-12,,Atención,4,
R37051,2025-11-22,,Postventa,NS/NC,
R37052,2025-11-01,29.0,Atención,5,Excelente
R37053,2025-11-24,38.0,Postventa,7,Mal servicio
R37054,2025-11-26,,Postventa,7,Muy bien
R37055,2025-11-30,,Soporte,8,Mal servicio
R37056,2025-11-30,,Soporte,5,Mal servicio
R37057,2025-11-11,,Soporte,1,
R37058,2025-11-13,,Atención,9,Rápido
R37059,2025-11-21,,Atención,10,Podría mejorar
R37060,2025-11-14,,Soporte,10,Podría mejorar
R37061,2025-11-25,22.0,Soporte,7,
R37062,2025-11-20,,Soporte,5,
R37063,2025-11-27,,Soporte,11,
R37064,2025-11-17,,Soporte,4,
R37065,2025-11-05,,Soporte,7,
R37066,2025-11-18,,Soporte,8,Mal servicio
R37067,2025-11-01,55.0,Soporte,8,
R37068,2025-11-01,54.0,Ventas,9,Podría mejorar
R37069,2025-11-09,62.0,Atención,4,
R37070,2025-11-25,46.0,Atención,10,Rápido
R37071,2025-11-22,,Soporte,8,Excelente
R37072,2025-11-17,31.0,Atención,5,
R37073,2025-11-24,45.0,Postventa,7,
R37074,2025-11-14,27.0,Soporte,9,Excelente
R37075,2025-11-17,21.0,Atención,4,
R37076,2025-11-26,44.0,Postventa,7,
R37077,2025-11-23,,Atención,10,
R37078,2025-11-08,62.0,Soporte,9,Rápido
R37079,2025-11-12,21.0,Soporte,2,
R37080,2025-11-26,34.0,Ventas,8,
R37081,2025-11-03,,Atención,6,Podría mejorar
R37082,2025-11-27,57.0,Atención,7,Excelente
R37083,2025-11-12,,Atención,3,Muy bien
R37084,2025-11-04,,Soporte,2,
R37085,2025-11-18,26.0,Atención,8,Rápido
R37086,2025-11-08,41.0,Soporte,4,
R37087,2025-11-27,,Soporte,5,
R37088,2025-11-04,40.0,Soporte,6,Rápido
R37089,2025-11-20,34.0,Soporte,9,
R37090,2025-11-06,27.0,Ventas,7,
R37091,2025-11-22,,Atención,7,
R37092,2025-11-14,,Atención,3,
R37093,2025-11-18,,Soporte,9,
R37094,2025-11-13,,Ventas,7,
R37095,2025-11-13,,Ventas,9,Muy bien
R37096,2025-11-03,24.0,Atención,4,
R37097,2025-11-05,24.0,Atención,1,
R37098,2025-11-02,55.0,Soporte,4,
R37099,2025-11-21,55.0,Soporte,9,
R37100,2025-11-30,,Atención,5,Muy bien
R37101,2025-11-18,,Atención,7,Excelente
R37102,2025-11-22,,Atención,2,
R37103,2025-11-08,,Ventas,1,
R37104,2025-11-20,,Atención,8,Excelente
R37105,2025-11-07,60.0,Atención,1,
R37106,2025-11-08,28.0,Soporte,3,
R37107,2025-11-01,,Atención,4,
R37108,2025-11-19,36.0,Atención,5,
R37109,2025-11-04,39.0,Atención,9,
R37110,2025-11-03,,Soporte,3,
R37111,2025-11-11,51.0,Atención,7,
R37112,2025-11-10,,Atención,6,Excelente
R37113,2025-11-13,,Postventa,8,Excelente
R37114,2025-11-15,,Ventas,4,
R37115,2025-11-17,45.0,Atención,5,
R37116,2025-11-01,27.0,Atención,NS/NC,Rápido
R37117,2025-11-30,55.0,Atención,3,Mal servicio
R37118,2025-11-18,,Soporte,1,Excelente
R37119,2025-11-19,58.0,Ventas,9,Excelente
R37120,2025-11-01,,Atención,2,
R37121,2025-11-14,,Atención,5,Excelente
R37122,2025-11-04,,Atención,8,Rápido
R37123,2025-11-29,,Atención,NS/NC,
R37124,2025-11-06,51.0,Atención,3,Mal servicio
R37125,2025-11-02,,Soporte,5,Excelente
R37126,2025-11-27,43.0,Postventa,6,Muy bien
R37127,2025-11-08,63.0,Ventas,6,Podría mejorar
R37128,2025-11-30,,Ventas,8,Rápido
R37129,2025-11-04,,Atención,12,
R37130,2025-11-12,45.0,Ventas,NS/NC,
R37131,2025-11-13,44.0,Atención,7,Podría mejorar
R37132,2025-11-09,,Postventa,7,
R37133,2025-11-25,,Atención,6,
R37134,2025-11-22,27.0,Postventa,6,Mal servicio
R37135,2025-11-21,34.0,Atención,9,
R37136,2025-11-16,,Atención,3,
R37137,2025-11-28,27.0,Atención,9,
R37138,2025-11-17,,Soporte,NS/NC,
R37139,2025-11-16,30.0,Ventas,2,Muy bien
R37140,2025-11-06,60.0,Postventa,3,
R37141,2025-11-17,58.0,Atención,12,
R37142,2025-11-18,65.0,Ventas,5,
R37143,2025-11-25,,Atención,1,Podría mejorar
R37144,2025-11-09,18.0,Soporte,7,Podría mejorar
R37145,2025-11-04,59.0,Atención,3,Podría mejorar
R37146,2025-11-10,,Soporte,2,Mal servicio
R37147,2025-11-04,26.0,Ventas,10,Excelente
R37148,2025-11-12,41.0,Atención,4,
R37149,2025-11-10,24.0,Ventas,8,
R37150,2025-11-21,,Atención,7,Muy bien
R37151,2025-11-02,51.0,Soporte,4,Podría mejorar
R37152,2025-11-07,54.0,Soporte,6,
R37153,2025-11-06,,Ventas,1,Muy bien
R37154,2025-11-22,51.0,Ventas,6,Podría mejorar
R37155,2025-11-11,,Atención,6,
R37156,2025-11-04,,Soporte,NS/NC,
R37157,2025-11-08,,Atención,3,
R37158,2025-11-18,55.0,Atención,6,Podría mejorar
R37159,2025-11-18,,Atención,3,Rápido
R37160,2025-11-05,,Atención,6,
R37161,2025-11-17,48.0,Soporte,6,Muy bien
R37162,2025-11-10,35.0,Ventas,3,
R37163,2025-11-09,,Atención,6,
R37164,2025-11-19,,Soporte,6,
R37165,2025-11-03,,Soporte,10,Mal servicio
R37166,2025-11-20,,Atención,1,Excelente
R37167,2025-11-03,,Soporte,NS/NC,Excelente
R37168,2025-11-06,,Atención,9,Rápido
R37169,2025-11-04,,Soporte,3,Rápido
R37170,2025-11-20,,Postventa,7,
R37171,2025-11-04,20.0,Soporte,5,Mal servicio
R37172,2025-11-12,33.0,Atención,11,
R37173,2025-11-23,55.0,Atención,3,
R37174,2025-11-19,,Atención,7,Muy bien
R37175,2025-11-08,19.0,Soporte,6,Podría mejorar
R37176,2025-11-26,49.0,Atención,5,
R37177,2025-11-16,,Atención,6,
R37178,2025-11-14,,Soporte,1,Muy bien
R37179,2025-11-05,55.0,Ventas,7,Rápido
R37180,2025-11-20,44.0,Atención,1,
R37181,2025-11-24,61.0,Soporte,1,
R37182,2025-11-24,59.0,Soporte,1,
R37183,2025-11-09,52.0,Atención,3,Rápido
R37184,2025-11-15,,Atención,1,
R37185,2025-11-12,37.0,Atención,7,Podría mejorar
R37186,2025-11-05,27.0,Atención,5,
R37187,2025-11-13,,Ventas,2,
R37188,2025-11-20,,Ventas,3,
R37189,2025-11-14,26.0,Soporte,6,
R37190,2025-11-02,42.0,Ventas,6,
R37191,2025-11-04,65.0,Soporte,11,
R37192,2025-11-01,,Soporte,4,
R37193,2025-11-23,47.0,Ventas,7,
R37194,2025-11-27,,Ventas,8,
R37195,2025-11-19,58.0,Soporte,3,
R37196,2025-11-29,,Soporte,6,Rápido
R37197,2025-11-18,18.0,Soporte,9,Muy bien
R37198,2025-11-07,29.0,Ventas,3,Podría mejorar
R37199,2025-11-02,,Soporte,8,Podría mejorar
R37200,2025-11-18,,Soporte,3,Podría mejorar
R37201,2025-11-04,,Ventas,8,
R37202,2025-11-03,,Ventas,6,Podría mejorar
R37203,2025-11-14,,Ventas,6,Rápido
R37204,2025-11-24,,Atención,5,
R37205,2025-11-23,,Atención,7,
R37206,2025-11-25,,Soporte,6,
R37207,2025-11-01,,Atención,8,
R37208,2025-11-20,,Ventas,6,
R37209,2025-11-11,55.0,Atención,5,Mal servicio
R37210,2025-11-27,63.0,Ventas,4,Mal servicio
R37211,2025-11-19,,Atención,6,Excelente
R37212,2025-11-25,52.0,Soporte,NS/NC,
R37213,2025-11-25,57.0,Ventas,NS/NC,Excelente
R37214,2025-11-12,38.0,Postventa,10,Podría mejorar
R37215,2025-11-27,,Soporte,4,
R37216,2025-11-05,39.0,Soporte,5,
R37217,2025-11-30,50.0,Atención,5,Excelente
R37218,2025-11-07,65.0,Soporte,7,
R37219,2025-11-11,53.0,Postventa,5,Excelente
R37220,2025-11-04,,Soporte,3,Mal servicio
R37221,2025-11-19,61.0,Postventa,7,
R37222,2025-11-03,,Ventas,8,
R37223,2025-11-13,58.0,Ventas,6,
R37224,2025-11-07,36.0,Atención,4,
R37225,2025-11-11,,Soporte,3,
R37226,2025-11-20,,Soporte,4,Excelente
R37227,2025-11-11,,Ventas,1,
R37228,2025-11-01,64.0,Ventas,7,
R37229,2025-11-09,,Atención,7,
R37230,2025-11-16,,Atención,NS/NC,Excelente
R37231,2025-11-05,,Soporte,2,
R37232,2025-11-02,,Atención,7,
R37233,2025-11-23,,Soporte,5,Muy bien
R37234,2025-11-30,61.0,Atención,9,Rápido
R37235,2025-11-24,,Ventas,12,Excelente
R37236,2025-11-19,,Postventa,1,Mal servicio
R37237,2025-11-22,,Postventa,4,Podría mejorar
R37238,2025-11-23,,Ventas,5,
R37239,2025-11-07,29.0,Ventas,10,Podría mejorar
R37240,2025-11-24,18.0,Atención,8,
R37241,2025-11-10,,Atención,5,Muy bien
R37242,2025-11-04,,Ventas,3,Muy bien
R37243,2025-11-26,,Ventas,5,
R37244,2025-11-21,18.0,Atención,4,
R37245,2025-11-30,47.0,Atención,5,Podría mejorar
R37246,2025-11-02,,Atención,9,Excelente
R37247,2025-11-27,,Atención,1,Excelente
R37248,2025-11-15,,Ventas,9,
R37249,2025-11-01,65.0,Soporte,3,Muy bien
R37250,2025-11-17,50.0,Soporte,5,
R37251,2025-11-11,,Atención,5,
R37252,2025-11-08,,Soporte,2,Excelente
R37253,2025-11-18,,Soporte,9,Podría mejorar
R37254,2025-11-17,,Atención,1,Mal servicio
R37255,2025-11-16,,Atención,5,Podría mejorar
R37256,2025-11-14,,Soporte,3,
R37257,2025-11-24,,Soporte,2,
R37258,2025-11-10,26.0,Atención,8,Rápido
R37259,2025-11-10,36.0,Soporte,NS/NC,Rápido
R37260,2025-11-14,38.0,Postventa,7,
R37261,2025-11-11,,Atención,6,
R37262,2025-11-04,52.0,Soporte,6,Muy bien
R37263,2025-11-30,,Atención,5,
R37264,2025-11-08,,Ventas,6,Mal servicio
R37265,2025-11-24,,Soporte,NS/NC,
R37266,2025-11-08,,Ventas,6,Podría mejorar
R37267,2025-11-08,,Soporte,6,
R37268,2025-11-24,,Ventas,NS/NC,Excelente
R37269,2025-11-13,,Ventas,9,
R37270,2025-11-17,61.0,Atención,7,
R37271,2025-11-07,59.0,Ventas,5,
R37272,2025-11-27,59.0,Atención,4,
R37273,2025-11-08,,Atención,3,Muy bien
R37274,2025-11-04,51.0,Atención,8,
R37275,2025-11-23,,Atención,5,
R37276,2025-11-17,57.0,Atención,6,Podría mejorar
R37277,2025-11-11,,Soporte,6,
R37278,2025-11-08,,Atención,6,Mal servicio
R37279,2025-11-06,,Atención,8,
R37280,2025-11-23,,Ventas,10,Rápido
R37281,2025-11-08,52.0,Atención,6,Excelente
R37282,2025-11-30,,Soporte,9,Podría mejorar
R37283,2025-11-12,63.0,Atención,8,
R37284,2025-11-08,35.0,Soporte,5,
R37285,2025-11-24,65.0,Atención,8,Excelente
R37286,2025-11-12,,Atención,7,Rápido
R37287,2025-11-17,,Atención,12,
R37288,2025-11-05,,Soporte,12,Podría mejorar
R37289,2025-11-04,21.0,Atención,8,Mal servicio
R37290,2025-11-27,,Atención,6,
R37291,2025-11-28,19.0,Soporte,10,Mal servicio
R37292,2025-11-29,,Atención,5,Rápido
R37293,2025-11-08,,Soporte,5,Muy bien
R37294,2025-11-17,56.0,Soporte,3,
R37295,2025-11-17,20.0,Postventa,6,
R37296,2025-11-11,24.0,Soporte,8,
R37297,2025-11-13,22.0,Soporte,9,
R37298,2025-11-17,53.0,Atención,7,Mal servicio
R37299,2025-11-10,,Ventas,6,Mal servicio
R37300,2025-11-16,,Atención,7,Mal servicio
R37301,2025-11-17,40.0,Atención,6,
R37302,2025-11-25,41.0,Ventas,5,Rápido
R37303,2025-11-13,,Soporte,6,Rápido
R37304,2025-11-10,58.0,Soporte,2,
R37305,2025-11-16,,Atención,7,Podría mejorar
R37306,2025-11-21,,Atención,8,
R37307,2025-11-06,,Soporte,5,
R37308,2025-11-02,,Ventas,2,Podría mejorar
R37309,2025-11-13,32.0,Atención,3,Muy bien
R37310,2025-11-28,49.0,Atención,5,Excelente
R37311,2025-11-20,,Atención,7,
R37312,2025-11-09,,Soporte,5,Rápido
R37313,2025-11-12,27.0,Soporte,10,Rápido
R37314,2025-11-07,65.0,Soporte,7,Rápido
R37315,2025-11-24,,Atención,6,Muy bien
R37316,2025-11-28,31.0,Atención,2,
R37317,2025-11-04,21.0,Atención,1,Podría mejorar
R37318,2025-11-19,,Soporte,5,
R37319,2025-11-23,,Atención,NS/NC,Podría mejorar
R37320,2025-11-09,,Soporte,9,
R37321,2025-11-02,42.0,Atención,2,Podría mejorar
R37322,2025-11-26,,Soporte,3,
R37323,2025-11-06,,Soporte,7,Mal servicio
R37324,2025-11-04,,Ventas,4,Rápido
R37325,2025-11-15,,Ventas,7,Muy bien
R37326,2025-11-09,,Atención,6,Mal servicio
R37327,2025-11-19,,Soporte,2,Muy bien
R37328,2025-11-13,,Atención,5,Rápido
R37329,2025-11-01,,Ventas,10,
R37330,2025-11-22,,Soporte,6,
R37331,2025-11-19,46.0,Ventas,8,Excelente
R37332,2025-11-18,,Atención,6,
R37333,2025-11-19,,Atención,3,
R37334,2025-11-25,,Atención,5,Rápido
R37335,2025-11-06,,Atención,6,Podría mejorar
R37336,2025-11-14,,Soporte,8,Podría mejorar
R37337,2025-11-15,,Atención,3,Excelente
R37338,2025-11-20,20.0,Atención,6,
R37339,2025-11-30,35.0,Atención,4,Muy bien
R37340,2025-11-17,,Postventa,NS/NC,
R37341,2025-11-17,,Atención,9,Rápido
R37342,2025-11-19,,Atención,5,
R37343,2025-11-08,54.0,Soporte,8,
R37344,2025-11-26,,Ventas,1,Muy bien
R37345,2025-11-19,,Atención,9,
R37346,2025-11-21,21.0,Soporte,9,Mal servicio
R37347,2025-11-27,,Atención,6,Rápido
R37348,2025-11-13,49.0,Soporte,10,Podría mejorar
R37349,2025-11-05,,Atención,6,Rápido
R37350,2025-11-25,,Postventa,9,
R37351,2025-11-25,,Postventa,1,
R37352,2025-11-07,,Atención,4,
R37353,2025-11-11,29.0,Ventas,4,Podría mejorar
R37354,2025-11-28,,Ventas,6,Excelente
R37355,2025-11-12,,Ventas,5,
R37356,2025-11-04,,Soporte,10,
R37357,2025-11-16,62.0,Postventa,3,
R37358,2025-11-17,56.0,Soporte,2,
R37359,2025-11-26,40.0,Atención,6,Podría mejorar
R37360,2025-11-04,,Soporte,9,
R37361,2025-11-01,,Ventas,4,
R37362,2025-11-04,20.0,Atención,7,Mal servicio
R37363,2025-11-15,,Atención,NS/NC,Muy bien
R37364,2025-11-18,61.0,Soporte,12,
R37365,2025-11-02,41.0,Soporte,7,Podría mejorar
R37366,2025-11-17,65.0,Atención,7,
R37367,2025-11-11,,Soporte,6,
R37368,2025-11-25,,Postventa,7,
R37369,2025-11-07,64.0,Soporte,1,
R37370,2025-11-20,36.0,Ventas,7,
R37371,2025-11-25,54.0,Ventas,9,Muy bien
R37372,2025-11-18,,Postventa,2,
R37373,2025-11-18,50.0,Ventas,6,
R37374,2025-11-01,,Atención,3,
R37375,2025-11-16,33.0,Atención,3,
R37376,2025-11-04,25.0,Atención,3,Mal servicio
R37377,2025-11-07,,Ventas,7,Podría mejorar
R37378,2025-11-04,,Atención,6,Excelente
R37379,2025-11-12,,Atención,5,
R37380,2025-11-06,,Soporte,4,
R37381,2025-11-12,39.0,Soporte,10,Muy bien
R37382,2025-11-09,43.0,Soporte,NS/NC,
R37383,2025-11-20,63.0,Soporte,5,
R37384,2025-11-01,,Atención,5,
R37385,2025-11-08,36.0,Soporte,7,
R37386,2025-11-05,,Soporte,6,
R37387,2025-11-15,44.0,Ventas,7,Mal servicio
R37388,2025-11-10,,Soporte,3,
R37389,2025-11-11,26.0,Atención,1,
R37390,2025-11-09,41.0,Soporte,6,Rápido
R37391,2025-11-01,,Soporte,5,
R37392,2025-11-30,,Soporte,8,Mal servicio
R37393,2025-11-28,,Atención,8,Muy bien
R37394,2025-11-09,31.0,Ventas,6,Mal servicio
R37395,2025-11-02,38.0,Ventas,7,Podría mejorar
R37396,2025-11-22,64.0,Ventas,1,Rápido
R37397,2025-11-21,,Atención,5,Excelente
R37398,2025-11-07,55.0,Atención,3,Excelente
R37399,2025-11-29,31.0,Atención,9,
R37400,2025-11-11,,Atención,8,
R37401,2025-11-19,30.0,Ventas,2,Excelente
R37402,2025-11-15,,Ventas,6,
R37403,2025-11-28,,Atención,3,Podría mejorar
R37404,2025-11-04,36.0,Ventas,7,Rápido
R37405,2025-11-03,21.0,Ventas,3,
R37406,2025-11-24,50.0,Atención,5,Muy bien
R37407,2025-11-23,40.0,Atención,12,Mal servicio
R37408,2025-11-24,,Ventas,4,Mal servicio
R37409,2025-11-30,38.0,Soporte,4,
R37410,2025-11-06,,Ventas,6,Mal servicio
R37411,2025-11-26,,Atención,1,Muy bien
R37412,2025-11-25,57.0,Postventa,5,
R37413,2025-11-18,,Atención,NS/NC,
R37414,2025-11-08,18.0,Soporte,3,
R37415,2025-11-26,43.0,Atención,2,Muy bien
R37416,2025-11-15,,Atención,10,
R37417,2025-11-01,65.0,Ventas,2,
R37418,2025-11-22,,Atención,3,
R37419,2025-11-06,54.0,Soporte,6,
R37420,2025-11-01,25.0,Ventas,7,Podría mejorar
R37421,2025-11-12,44.0,Atención,4,Rápido
R37422,2025-11-02,,Ventas,3,
R37423,2025-11-12,,Soporte,7,Rápido
R37424,2025-11-24,,Atención,7,
R37425,2025-11-28,,Soporte,10,
R37426,2025-11-05,,Atención,3,Excelente
R37427,2025-11-01,,Atención,9,
R37428,2025-11-07,42.0,Postventa,5,Mal servicio
R37429,2025-11-25,19.0,Atención,8,
R37430,2025-11-02,58.0,Atención,9,Muy bien
R37431,2025-11-28,,Ventas,1,
R37432,2025-11-08,23.0,Atención,NS/NC,
R37433,2025-11-10,,Atención,4,
R37434,2025-11-09,58.0,Ventas,6,
R37435,2025-11-21,,Soporte,7,Muy bien
R37436,2025-11-18,40.0,Atención,12,
R37437,2025-11-24,23.0,Atención,6,Rápido
R37438,2025-11-16,18.0,Atención,5,
R37439,2025-11-23,,Atención,2,Muy bien
R37440,2025-11-27,,Soporte,9,
R37441,2025-11-21,56.0,Soporte,3,Muy bien
R37442,2025-11-17,52.0,Atención,1,
R37443,2025-11-10,,Ventas,8,Podría mejorar
R37444,2025-11-18,36.0,Ventas,5,
R37445,2025-11-22,,Atención,11,
R37446,2025-11-14,,Atención,5,Mal servicio
R37447,2025-11-03,44.0,Soporte,7,Excelente
R37448,2025-11-26,56.0,Ventas,9,
R37449,2025-11-07,,Soporte,2,
R37450,2025-11-06,,Atención,8,
R37451,2025-11-17,,Atención,6,Podría mejorar
R37452,2025-11-06,61.0,Soporte,12,Podría mejorar
R37453,2025-11-05,38.0,Atención,8,Muy bien
R37454,2025-11-21,32.0,Postventa,3,Podría mejorar
R37455,2025-11-07,,Soporte,1,Muy bien
R37456,2025-11-25,,Soporte,8,
R37457,2025-11-15,40.0,Atención,7,
R37458,2025-11-10,,Atención,5,
R37459,2025-11-19,65.0,Atención,9,Muy bien
R37460,2025-11-28,,Atención,2,Excelente
R37461,2025-11-08,,Atención,3,
R37462,2025-11-22,28.0,Ventas,6,
R37463,2025-11-21,28.0,Atención,3,
R37464,2025-11-01,,Soporte,10,Excelente
R37465,2025-11-19,,Soporte,9,Muy bien
R37466,2025-11-11,,Atención,10,
R37467,2025-11-04,,Ventas,1,
R37468,2025-11-12,63.0,Ventas,7,Podría mejorar
R37469,2025-11-29,54.0,Atención,2,
R37470,2025-11-16,41.0,Postventa,4,
R37471,2025-11-29,,Ventas,5,Rápido
R37472,2025-11-02,,Atención,3,Excelente
R37473,2025-11-22,,Soporte,5,
R37474,2025-11-11,48.0,Soporte,9,Excelente
R37475,2025-11-10,,Postventa,9,
R37476,2025-11-18,,Soporte,3,Mal servicio
R37477,2025-11-28,,Ventas,5,
R37478,2025-11-05,,Soporte,7,
R37479,2025-11-19,58.0,Ventas,1,
R37480,2025-11-20,37.0,Soporte,5,
R37481,2025-11-25,,Postventa,6,Muy bien
R37482,2025-11-24,,Atención,9,Podría mejorar
R37483,2025-11-21,,Soporte,NS/NC,Excelente
R37484,2025-11-25,,Atención,8,
R37485,2025-11-30,,Postventa,4,
R37486,2025-11-22,,Atención,9,Podría mejorar
R37487,2025-11-02,,Atención,NS/NC,
R37488,2025-11-04,27.0,Ventas,4,
R37489,2025-11-04,,Soporte,4,Muy bien
R37490,2025-11-03,58.0,Ventas,7,Muy bien
R37491,2025-11-08,,Postventa,NS/NC,
R37492,2025-11-09,,Atención,4,Excelente
R37493,2025-11-01,,Postventa,9,Muy bien
R37494,2025-11-15,,Postventa,3,
R37495,2025-11-02,,Soporte,9,Muy bien
R37496,2025-11-22,,Atención,6,Muy bien
R37497,2025-11-25,,Soporte,6,Mal servicio
R37498,2025-11-04,,Ventas,8,Excelente
R37499,2025-11-20,,Atención,5,
R37500,2025-11-10,,Ventas,3,
R37501,2025-11-12,,Soporte,3,Rápido
R37502,2025-11-10,58.0,Atención,9,Mal servicio
R37503,2025-11-19,30.0,Atención,7,Excelente
R37504,2025-11-10,41.0,Soporte,3,Muy bien
R37505,2025-11-19,35.0,Soporte,12,
R37506,2025-11-25,,Atención,9,
R37507,2025-11-08,,Atención,3,Mal servicio
R37508,2025-11-30,,Atención,NS/NC,
R37509,2025-11-17,28.0,Atención,2,Rápido
R37510,2025-11-12,26.0,Atención,5,Podría mejorar
R37511,2025-11-13,29.0,Atención,2,
R37512,2025-11-06,43.0,Ventas,5,
R37513,2025-11-03,,Atención,6,Mal servicio
R37514,2025-11-24,36.0,Soporte,5,Podría mejorar
R37515,2025-11-11,,Atención,10,Rápido
R37516,2025-11-19,34.0,Atención,3,
R37517,2025-11-30,,Soporte,2,Excelente
R37518,2025-11-22,,Ventas,8,
R37519,2025-11-24,,Atención,8,Excelente
R37520,2025-11-29,39.0,Soporte,9,Rápido
R37521,2025-11-06,45.0,Atención,4,Mal servicio
R37522,2025-11-07,,Atención,5,Mal servicio
R37523,2025-11-22,,Ventas,10,Podría mejorar
R37524,2025-11-07,57.0,Ventas,NS/NC,Mal servicio
R37525,2025-11-13,37.0,Soporte,NS/NC,
R37526,2025-11-23,20.0,Postventa,6,Mal servicio
R37527,2025-11-26,52.0,Atención,11,Excelente
R37528,2025-11-08,59.0,Atención,1,Podría mejorar
R37529,2025-11-24,21.0,Atención,6,
R37530,2025-11-25,33.0,Atención,5,
R37531,2025-11-21,42.0,Soporte,8,Podría mejorar
R37532,2025-11-02,50.0,Atención,4,Excelente
R37533,2025-11-30,,Atención,2,Excelente
R37534,2025-11-04,,Atención,6,
R37535,2025-11-02,46.0,Soporte,6,
R37536,2025-11-21,49.0,Ventas,10,
R37537,2025-11-06,40.0,Soporte,4,Muy bien
R37538,2025-11-11,,Postventa,3,
R37539,2025-11-03,,Ventas,4,
R37540,2025-11-25,23.0,Atención,10,
R37541,2025-11-07,,Soporte,5,
R37542,2025-11-17,,Atención,11,
R37543,2025-11-18,,Postventa,6,
R37544,2025-11-28,,Atención,7,Podría mejorar
R37545,2025-11-05,,Atención,3,Muy bien
R37546,2025-11-21,44.0,Soporte,2,Mal servicio
R37547,2025-11-11,30.0,Atención,7,
R37548,2025-11-12,21.0,Ventas,4,Podría mejorar
R37549,2025-11-24,,Ventas,1,Rápido
R37550,2025-11-22,57.0,Ventas,3,
R37551,2025-11-12,,Soporte,6,Rápido
R37552,2025-11-13,23.0,Soporte,3,Rápido
R37553,2025-11-04,,Soporte,7,
R37554,2025-11-12,55.0,Atención,6,Excelente
R37555,2025-11-29,,Postventa,7,Podría mejorar
R37556,2025-11-03,33.0,Ventas,NS/NC,
R37557,2025-11-22,,Ventas,2,
R37558,2025-11-22,28.0,Ventas,8,
R37559,2025-11-11,33.0,Ventas,8,
R37560,2025-11-25,,Atención,NS/NC,Excelente
R37561,2025-11-30,,Soporte,8,
R37562,2025-11-08,32.0,Soporte,NS/NC,Excelente
R37563,2025-11-27,52.0,Soporte,4,
R37564,2025-11-22,,Soporte,3,
R37565,2025-11-16,,Atención,9,Podría mejorar
R37566,2025-11-25,63.0,Ventas,7,
R37567,2025-11-26,,Atención,2,Podría mejorar
R37568,2025-11-29,30.0,Ventas,4,Podría mejorar
R37569,2025-11-02,,Atención,NS/NC,Podría mejorar
R37570,2025-11-07,,Postventa,10,Mal servicio
R37571,2025-11-18,,Postventa,5,Mal servicio
R37572,2025-11-25,19.0,Atención,5,Mal servicio
R37573,2025-11-06,18.0,Atención,7,Mal servicio
R37574,2025-11-07,,Atención,NS/NC,
